logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
SMS	-0.93055596501821	-1.12266487554043	-0.738447054495989	6.89847658137688	-9.55161453470386	4.7298534752369e-18	3.61569589230984e-17	30.171020734556
ADCY9	-0.587504956717086	-0.708834666771184	-0.466175246662989	2.44545206324623	-9.54830261626675	4.83486880710156e-18	3.69345798184436e-17	30.1492883596297
PLEKHO1	-1.62687559908264	-1.96287497288229	-1.29087622528298	6.75939726041709	-9.54767608774099	4.85499420025866e-18	3.70630917791174e-17	30.1451774760863
BLK	-1.34622265129972	-1.62430900767344	-1.068136294926	3.18396289159799	-9.54594683489419	4.91097468374905e-18	3.74649611835703e-17	30.133831733294
RSL1D1	-1.1617965962605	-1.40184049996144	-0.921752692559573	4.85798963582412	-9.54379755395639	4.98144802529997e-18	3.79767729211387e-17	30.119731222112
HARS	-1.2078324750042	-1.45742501240733	-0.958239937601077	4.31041693993467	-9.54238435845437	5.02833274383418e-18	3.83081806186742e-17	30.1104604948646
CDK11A	-0.880825613021008	-1.06304838055767	-0.69860284548435	6.29673402368844	-9.5316721479681	5.39828889565393e-18	4.10987774674548e-17	30.0402037548047
RARRES3	-2.74768032655462	-3.31614607080787	-2.17921458230137	6.45293149315075	-9.53111488436784	5.41825841967544e-18	4.12228447359985e-17	30.0365497087844
CCNB1IP1	-1.17680882933474	-1.42030723732733	-0.933310421342142	3.80019629629146	-9.52997127191406	5.45947008200807e-18	4.15082474663242e-17	30.0290511505367
ECHDC3	2.55873690709244	2.02899893929997	3.0884748748849	6.40510219507538	9.52459091668375	5.65758029126401e-18	4.29853527613844e-17	29.9937771757511
SIN3B	-0.88848385779972	-1.07243158563106	-0.704536129968379	5.55018721802513	-9.52438436847504	5.66532644920296e-18	4.301508349997e-17	29.9924231798041
PHC1	-0.765933523064427	-0.924692004177518	-0.607175041951335	3.19216503479899	-9.51340404586932	6.09266611463919e-18	4.62284645966741e-17	29.9204591117735
GMFG	1.20598629134594	0.956008407915088	1.45596417477678	9.63060457726633	9.5131114344611	6.10448221203113e-18	4.62868239077117e-17	29.9185417870805
YTHDC1	-1.12875780671709	-1.36276606955822	-0.894749543875956	7.13621145241206	-9.51155172056063	6.16785134946551e-18	4.67357379093193e-17	29.9083221958528
STARD7	-0.950329369953784	-1.14742461619111	-0.753234123716459	7.07116750141709	-9.50779482384656	6.32318719145592e-18	4.78804363444793e-17	29.8837087524847
ZMYM6	-0.943038745277315	-1.13862462656463	-0.747452863990001	6.67327167068342	-9.50766419921581	6.32865752088259e-18	4.78895446388027e-17	29.8828530260839
CHST7	-1.60993979797059	-1.94385249823516	-1.27602709770601	3.27581959864824	-9.50732845865711	6.34273934448298e-18	4.79637607303154e-17	29.8806535984788
METTL2B	-0.718615492165266	-0.867816774469603	-0.569414209860929	3.61234042891457	-9.49742383491439	6.77247875620423e-18	5.11789606748309e-17	29.8157817792191
MSH2	-0.870378679718486	-1.051117502587	-0.689639856849976	2.62876189520603	-9.49595382713857	6.83867990175043e-18	5.16444588542687e-17	29.8061559068243
SLC9A8	0.887432936840336	0.703092350426313	1.07177352325436	5.99904255746231	9.49284474627897	6.98082301729829e-18	5.26824451244932e-17	29.7857989376539
THRA	-0.921824712457983	-1.11338473059653	-0.730264694319438	4.82160394442714	-9.48910553012729	7.15567103696505e-18	5.39656857371114e-17	29.7613194264782
RTTN	-0.624844200284315	-0.754793597040103	-0.494894803528527	2.70267805678894	-9.48154858455169	7.5224411423248e-18	5.66936430484681e-17	29.7118574920781
RNF113A	-0.825953646378152	-0.997798089946142	-0.654109202810162	5.61992813262814	-9.47767866370053	7.71744080268108e-18	5.81242420722732e-17	29.6865337304965
SRRM2	-1.41935561408544	-1.71466525609875	-1.12404597207212	7.90701961584422	-9.47753489672942	7.72478103317194e-18	5.81405048653625e-17	29.6855930317779
KIAA0495	-0.716117015141456	-0.865144678154228	-0.567089352128685	2.85462990995477	-9.47542942291722	7.83307766191157e-18	5.89160841300078e-17	29.6718170737094
TRANK1	-1.59653255738376	-1.92880426126204	-1.26426085350547	3.44325955369347	-9.47471641860939	7.87009266091824e-18	5.91548424921798e-17	29.6671522017598
GBA	1.40836107307983	1.11521333143775	1.70150881472192	5.8075094430804	9.47347382138684	7.93501712535918e-18	5.96029197997194e-17	29.6590227545108
CD3D	-2.56394375236695	-3.09769170661856	-2.03019579811533	5.98865168069347	-9.47227001281864	7.99842269695163e-18	6.00389963245426e-17	29.6511474586807
SP140L	-1.15813610419888	-1.39924503981331	-0.917027168584444	5.01282793298492	-9.47170349445308	8.02843573895057e-18	6.02240012449889e-17	29.6474414357752
BRD9	-0.725121834051824	-0.876107437144209	-0.574136230959438	4.95507085385427	-9.47015841130254	8.11086158211941e-18	6.08016624412452e-17	29.6373343103075
DGCR6	-1.26849828020869	-1.53275760807008	-1.00423895234729	4.48670975207538	-9.46545197082153	8.36715743997417e-18	6.26413898021195e-17	29.6065510839718
RIC8B	-0.812923036563026	-0.982274951114172	-0.643571122011879	3.2633196329397	-9.46544681062277	8.36744281887161e-18	6.26413898021195e-17	29.6065173360458
FGL2	-1.9222925735	-2.32337353435069	-1.52121161264931	9.18977451566332	-9.45081454152618	9.2168527013879e-18	6.89543473433167e-17	29.5108497141194
ABI3	-1.48394563486275	-1.79382288563402	-1.17406838409147	4.15217020807035	-9.44300230728257	9.7049123124536e-18	7.25573124386105e-17	29.4597953644212
PSME1	-1.08754607856863	-1.3147287556238	-0.860363401513466	9.20114926794975	-9.43961438371892	9.92447636711846e-18	7.4149449927965e-17	29.4376596728564
TCEA3	-0.717072889312326	-0.866877668415818	-0.567268110208833	2.61305235209045	-9.43885760039826	9.97419269800018e-18	7.44713176693001e-17	29.4327154876876
TWISTNB	-1.25011452612185	-1.51133561519388	-0.988893437049821	4.01182773504523	-9.43676989292091	1.01126304910616e-17	7.54547469220036e-17	29.4190769476882
RCN1	-0.877093697883753	-1.0603910977121	-0.693796298055404	3.36819464739196	-9.43564266886978	1.01881701798756e-17	7.59678709359232e-17	29.4117135157008
PCID2	-1.34105798533614	-1.62133820892646	-1.06077776174581	5.29326936792462	-9.43489129260825	1.02388341643635e-17	7.62949515222361e-17	29.406805442667
HSF2	-0.603661424537815	-0.729947040715551	-0.477375808360079	2.39218471283417	-9.42586761950692	1.08672079670893e-17	8.09235619155114e-17	29.3478734659891
SLC5A6	-0.711136529292715	-0.859949303410006	-0.562323755175425	4.14926754556281	-9.42311680589112	1.10662819873208e-17	8.23513371762027e-17	29.3299126854957
VAV2	-0.785255023649861	-0.949673143277261	-0.620836904022461	3.16804842795477	-9.41765649785676	1.1472242995878e-17	8.53157792576161e-17	29.2942668510865
AP3D1	-0.820184615425769	-0.992000562537281	-0.648368668314257	7.74012770490955	-9.41304094416209	1.18269212255482e-17	8.78951721808622e-17	29.264141891137
PADI4	1.46409782139355	1.15730792470283	1.77088771808427	8.8362479899598	9.41045973161182	1.20300030497784e-17	8.93452642121859e-17	29.2472972098739
CD79A	-1.22744824670869	-1.48469645842347	-0.970200034993899	3.46379115545226	-9.40876507556576	1.21652146209571e-17	9.02806607054663e-17	29.2362390530392
TNFAIP8L1	-0.703625348936978	-0.851092258054961	-0.556158439818995	3.02611589723116	-9.40868002028397	1.2172040603045e-17	9.02806607054663e-17	29.2356840610613
FNBP1	-1.14053387759944	-1.3795760010658	-0.90149175413308	5.91947500056784	-9.40839518794302	1.21949271256489e-17	9.03906685627688e-17	29.2338255230816
FKBP1B	1.85679923228011	1.46763222333995	2.24596624122027	4.61938226601005	9.40829076366347	1.22033284183015e-17	9.03932353202504e-17	29.2331441575179
CTDSPL2	-1.30810261172969	-1.58237851250315	-1.03382671095624	4.40716339454774	-9.40450544343964	1.25117862063013e-17	9.2616929292291e-17	29.2084470073239
C20orf112	-1.55238282984874	-1.87797634359744	-1.22678931610004	4.80784035756281	-9.40166744766484	1.27481211364481e-17	9.43041630805675e-17	29.189933137175
UTP23	-1.02714691835714	-1.24260988566392	-0.811683951050364	3.47699479610553	-9.40030035829978	1.28635443931098e-17	9.50953196175746e-17	29.1810155977043
AES	-1.39994528434314	-1.69366725775691	-1.10622331092937	7.16623614351256	-9.3984540834026	1.30210757997918e-17	9.61965191739724e-17	29.1689731171968
ITGAM	1.07614159621149	0.850247705026815	1.30203548739616	9.65601586447236	9.39391727705418	1.34163674383168e-17	9.90516285478893e-17	29.1393852902125
PTPLB	-1.50503885929692	-1.82102563136592	-1.18905208722791	4.55777312819095	-9.39205463612279	1.35820927109784e-17	1.00209233663774e-16	29.1272392416857
C4orf3	1.02829185923949	0.812202122331254	1.24438159614774	9.54874519907538	9.383482670953	1.43713857421592e-17	1.05963003152766e-16	29.0713545013851
CRYGS	-0.682416706805323	-0.825864895712433	-0.538968517898212	2.69218313058794	-9.3807244805755	1.46349253625842e-17	1.07835280642757e-16	29.0533767277734
PUM1	-1.16721748924229	-1.4125867681244	-0.921848210360193	5.84460046507538	-9.38022809678837	1.46828613633039e-17	1.08117500143698e-16	29.0501415350572
SON	-0.957385291179273	-1.15872094001598	-0.75604964234257	7.53290811370352	-9.37665358835197	1.50326927914841e-17	1.10620903938383e-16	29.0268465483204
WWOX	-0.620114681652662	-0.750562898098689	-0.489666465206634	2.6650516068191	-9.37379966319664	1.53179400312028e-17	1.12646083243878e-16	29.0082500509976
C2CD2	-0.621312411990196	-0.752059151670311	-0.490565672310082	2.42983445840201	-9.37046107647118	1.56584636211719e-17	1.15074838740531e-16	28.9864982251633
MYO9A	-0.668505726890757	-0.809191144379729	-0.527820309401785	3.91482163734171	-9.36996239288592	1.57099693768728e-17	1.15377798656588e-16	28.9832494197559
ZHX2	-1.21859782541177	-1.47505715670611	-0.962138494117427	5.41094118948241	-9.369656999122	1.57415946036276e-17	1.15534450387121e-16	28.9812598848042
KLF4	-1.65128771746639	-1.99898158911651	-1.30359384581627	5.10465639401005	-9.36499422689826	1.62323845614501e-17	1.19058705587316e-16	28.9508866542972
ILKAP	-1.01872671737115	-1.23323252906531	-0.804220905676995	4.965143716201	-9.36484152399862	1.62487122840702e-17	1.19100620020794e-16	28.9498920489473
JMJD6	1.55762395137115	1.22959853376005	1.88564936898225	5.45102107740201	9.36347206202882	1.63958733208517e-17	1.20100842301957e-16	28.9409725636513
EXOSC2	-0.639538319393558	-0.7744665753994	-0.504610063387715	2.98600134190955	-9.34642367491795	1.83426492503573e-17	1.34273457199941e-16	28.829976613623
FAM65A	-1.20099624007143	-1.45447452417012	-0.947517955972741	5.18826372280402	-9.34292125850697	1.87701850304102e-17	1.3731357002038e-16	28.8071833807744
EEF1G	-1.07353213063726	-1.30011132435244	-0.846952936922071	9.26030295624623	-9.34279500198863	1.87857805986072e-17	1.373381302134e-16	28.8063617833025
TOMM22	-0.974283604103643	-1.1799249600148	-0.76864224819249	6.11490513319095	-9.34236293071632	1.88392488049783e-17	1.37639355526997e-16	28.8035501698137
RPL13	-0.889975490406165	-1.07782924207672	-0.70212173873561	11.2575153832965	-9.34200236829182	1.88839836555252e-17	1.37876424581851e-16	28.8012039240073
POC5	-0.693663839743699	-0.840136447343729	-0.547191232143669	3.48282780281407	-9.33844234464846	1.93313816570339e-17	1.41051212584678e-16	28.7780400932617
ZCCHC8	-0.885902273606444	-1.07303036356755	-0.698774183645342	5.22224702442714	-9.33530756529852	1.97340517620935e-17	1.43895730262647e-16	28.7576460312956
FLOT2	1.16246700813305	0.916902037827467	1.40803197843864	8.14483240786935	9.3346066171554	1.9825224592582e-17	1.44466669076595e-16	28.7530862100783
ARMC1	-1.50325792011905	-1.82089392601764	-1.18562191422047	5.87424945622111	-9.33223300733956	2.01370822689702e-17	1.46565340222237e-16	28.7376463515835
ERAP1	-1.64113449808543	-1.98790424105608	-1.29436475511479	5.66899269116583	-9.33221590225522	2.01393472306799e-17	1.46565340222237e-16	28.7375350919888
IER3	1.53661838763866	1.21189821213206	1.86133856314525	6.77148476271357	9.33122265058467	2.0271303350284e-17	1.47430049382299e-16	28.7310746479369
PPHLN1	-1.1191655185084	-1.35583004265934	-0.88250099435747	6.38072614841709	-9.32487369758795	2.11353181230677e-17	1.53614339363385e-16	28.6897852686884
SVIP	1.70761904389076	1.3464988280742	2.06873925970732	5.20006731834171	9.32440197507856	2.12009556220059e-17	1.53991666013042e-16	28.6867179372405
PAICS	-1.15408310704202	-1.39817004414251	-0.909996169941524	3.06187525084925	-9.32340061603265	2.13409613053011e-17	1.54908323265258e-16	28.6802068951701
ASCC3	-0.727694978938375	-0.881622493448351	-0.5737674644284	2.53242020762312	-9.32212497556385	2.15206475330859e-17	1.56111639700252e-16	28.6719128156055
PAG1	1.21936886283473	0.961175956518087	1.47756176915138	10.127275771407	9.31263527197198	2.29054145973427e-17	1.66049459051279e-16	28.6102257313866
PUM2	-0.852517997159666	-1.03311427648478	-0.671921717834551	7.31833601620603	-9.30843256274921	2.35466454832063e-17	1.70587769924171e-16	28.5829142236914
MED6	-1.08368286428711	-1.31325443297045	-0.854111295603776	6.39321465215578	-9.30820423554193	2.35819891400576e-17	1.70733601374017e-16	28.5814305670781
MFSD6	-1.1900054892423	-1.44217786821524	-0.937833110269356	3.75196164548744	-9.30536147991949	2.40264702027245e-17	1.73839489758204e-16	28.5629597079046
PRSS33	-1.0285760117381	-1.2465541453595	-0.810597878116694	2.49600357913568	-9.30476183221439	2.4121286683231e-17	1.74413066468568e-16	28.5590637687533
DCUN1D1	1.71477979514145	1.35120166542896	2.07835792485395	5.47438342241206	9.30020252120095	2.48544741241301e-17	1.79598782112677e-16	28.5294449429424
KIAA0100	-0.853149606439778	-1.03408145156345	-0.672217761316104	5.77918518377387	-9.29805224456907	2.52079070183842e-17	1.82035477838036e-16	28.5154780021026
N4BP2L1	-1.55290764167927	-1.88225962537663	-1.22355565798192	4.8336099931407	-9.29752046457105	2.52960813326462e-17	1.82554742581965e-16	28.5120240660839
TRERF1	-1.31726469909244	-1.59668624474651	-1.03784315343837	3.73311783239699	-9.29597532422072	2.55540237258716e-17	1.84297721241473e-16	28.5019887486851
TCF25	-0.907278207941177	-1.09974289436675	-0.714813521515608	7.30739776372362	-9.2954671964295	2.56394193372482e-17	1.84794838665767e-16	28.4986887236982
VPS45	-1.17952598364846	-1.42998982344592	-0.929062143850999	4.01947142141206	-9.28633352146411	2.72237007801437e-17	1.96087528982524e-16	28.4393824039192
MIIP	0.896906258238094	0.706421356608832	1.08739115986736	5.59633278048241	9.28470898111721	2.75155069267831e-17	1.98062231387017e-16	28.4288364311303
HPGD	3.44426845885014	2.71250468007412	4.17603223762615	4.73127328624121	9.28128022446826	2.81416366584257e-17	2.0243938883388e-16	28.4065804829347
MAN2B2	-0.952162507623249	-1.15448841339767	-0.749836601848828	6.37592467431156	-9.27985911277756	2.84052797248651e-17	2.04205028233463e-16	28.3973570457918
MPV17	-1.18177994395518	-1.43290773815959	-0.93065214975077	5.8028621668191	-9.27947984228135	2.84760555785785e-17	2.04582775738033e-16	28.394895562015
BOLA1	-0.865219802701682	-1.04910529088035	-0.681334314523012	2.48841432748241	-9.27813726010667	2.87280066790218e-17	2.06260838740872e-16	28.3861824589021
UBE2J1	1.30390240634874	1.02674913672773	1.58105567596974	8.21480725909045	9.27698554390489	2.89459041242654e-17	2.07692414375004e-16	28.3787084372261
ATG9A	1.04592634452521	0.823496645288261	1.26835604376216	6.14600544307538	9.27235662792458	2.98383570308393e-17	2.13959132651808e-16	28.3486729558308
RPS6KA4	-1.06035358879552	-1.2858900911922	-0.834817086398836	4.08317724644724	-9.27076705752523	3.01510903027075e-17	2.16063560266273e-16	28.3383601371818
CEACAM1	2.6634652692479	2.09692384704084	3.23000669145495	7.09187897659297	9.2703721555783	3.02292874145613e-17	2.16485681790815e-16	28.3357982000608
VPS37C	-0.815606002040616	-0.989106586012391	-0.642105418068842	7.0723104950603	-9.26960592671847	3.0381588761227e-17	2.17437620585771e-16	28.3308273929063
SLC39A10	-1.33963044768768	-1.62464106875981	-1.05461982661554	3.72000999657789	-9.26842125963322	3.06185642343003e-17	2.18993962930094e-16	28.3231423444459
SRM	-1.50326463957143	-1.8231453149209	-1.18338396422196	5.24756858207538	-9.26678820257498	3.09482477880167e-17	2.21210978775238e-16	28.3125491860996
USP13	-0.734344141278712	-0.890613575214196	-0.578074707343228	2.76331264956281	-9.26632215256047	3.10429799080042e-17	2.21746862207271e-16	28.3095261932627
PPP2R5E	-0.780256557621851	-0.946313194173493	-0.614199921070208	7.35502454872362	-9.26537475127391	3.12364436014587e-17	2.22986876651126e-16	28.3033811432919
TDP1	-1.50754750770588	-1.82847327050724	-1.18662174490452	4.03350619121608	-9.26292663525787	3.17419263380174e-17	2.26451301567216e-16	28.2875032874132
EPHA4	-0.736527682456582	-0.893339292693481	-0.579716072219684	2.92173175681407	-9.26174158589425	3.19895248964458e-17	2.27979072766341e-16	28.2798179580396
BLOC1S3	-0.880130938508404	-1.06751732349522	-0.692744553521592	4.72821596719095	-9.2617073499987	3.19967064344134e-17	2.27979072766341e-16	28.2795959358493
DHX9	-0.803100643736697	-0.974114418562937	-0.632086868910458	4.2936130320201	-9.26020668426032	3.23130748526264e-17	2.30087135784374e-16	28.2698643333654
ACSL1	0.911704228494399	0.717545168088532	1.10586328890027	11.1092677906583	9.25929896479007	3.25059459264602e-17	2.31313712864132e-16	28.2639782066779
TCL1A	-2.37750310580252	-2.8838563266121	-1.87114988499295	4.76431689138693	-9.25868514613048	3.26370172763665e-17	2.32099244534464e-16	28.2599980161702
CREB3L2	-1.29446019202241	-1.57025788135976	-1.01866250268507	6.18728839122613	-9.25507357147525	3.34189176178306e-17	2.37509242246545e-16	28.2365815710005
INPP5B	-0.556263466190476	-0.674795686290597	-0.437731246090355	2.77500433833166	-9.25392378391105	3.36717300832518e-17	2.39154528477375e-16	28.2291274309775
SAE1	-0.778498263299721	-0.944394370540678	-0.612602156058764	4.04581304661307	-9.25344082626982	3.37784876013817e-17	2.3976102964118e-16	28.2259964982476
IL16	-1.35772225179692	-1.64713265015519	-1.06831185343864	6.60891325781407	-9.2507853541136	3.437151559382e-17	2.43816149174366e-16	28.2087826832873
