logFC	AveExpr	t	P.Value	adj.P.Val	B
FBN2	0.962288663729963	4.04204469623116	8.24735941827211	2.12570061874424e-14	9.46236110414434e-14	21.7385440911414
POGZ	-0.636029648581883	6.08859968458794	-8.24421230442295	2.16787330660301e-14	9.646262587906e-14	21.7191404096301
EID2	-0.551434968240419	2.60721767513065	-8.24349884789082	2.17754862459553e-14	9.68286820075283e-14	21.7147420650774
MLH1	-0.653012325707897	4.62023556612563	-8.24347846706041	2.17782564058993e-14	9.68286820075283e-14	21.7146164232904
PDDC1	-0.564611713809524	3.15353914069347	-8.24039419422609	2.22015208462254e-14	9.86714720539966e-14	21.6956045542249
CPVL	-1.86035390286469	7.10860417975879	-8.2402055064762	2.22276780505302e-14	9.87486156306612e-14	21.6944415713157
OPRL1	0.75196428515215	5.69971816053769	8.24012215549026	2.22392424645245e-14	9.87608939204171e-14	21.69392783905
ALKBH3	-0.406377914188734	2.73336377138693	-8.23949040194835	2.23270882765516e-14	9.91117818985214e-14	21.690034120828
CA1	2.6409079676115	8.79413100444221	8.23941750672403	2.23372465135684e-14	9.91176672104645e-14	21.6895848514916
ITPR1	-0.807638684541234	5.08770346884422	-8.23819018072595	2.25089685503897e-14	9.98401759179737e-14	21.6820208643857
GTPBP1	0.680284141073174	4.66644829252764	8.23733752764231	2.26290374613903e-14	1.00304985217167e-13	21.6767663057426
C16orf54	-0.677799348621368	8.98810876211558	-8.23731912194339	2.26316363010041e-14	1.00304985217167e-13	21.6766528817599
ENTPD7	1.78082180916318	3.42284566884422	8.23543687007591	2.28989732502873e-14	1.01449774107668e-13	21.6650542794033
BEX2	-0.531273981195123	2.47275207786935	-8.23500155544608	2.29612453324179e-14	1.01685515043565e-13	21.6623720179221
ZNF235	-0.448129502425668	2.7064738038593	-8.23460320873905	2.3018376146578e-14	1.01898310499763e-13	21.659917601428
GCC2	-1.05228769504936	6.61422629901005	-8.23074609392672	2.35788995836497e-14	1.04338490192317e-13	21.6361549807078
MCOLN2	-0.874231605828688	3.24203083626131	-8.23036222943527	2.36354181130591e-14	1.04547363841052e-13	21.633790397449
BET1	-0.595393818095821	3.23185864068844	-8.23016914056587	2.3663898399032e-14	1.0463209922535e-13	21.6326010016222
IDH3B	-0.789600813589431	5.7142358968794	-8.23007707990305	2.3677489162317e-14	1.04650958400757e-13	21.6320339278494
MTERF	-0.482331449988386	3.02662993472864	-8.22930636152406	2.37915728833126e-14	1.05113791691549e-13	21.6272865919291
IER5	-1.11804201756446	4.87984883249246	-8.22673554705681	2.41760643599289e-14	1.06770481797372e-13	21.6114529241869
TMLHE	0.803489585537749	3.5772550420603	8.22613169445803	2.42672659107103e-14	1.0713110072777e-13	21.6077341446835
MAN2B2	-0.65353851565505	6.37592467431156	-8.22203677118999	2.48947923870843e-14	1.09858183314141e-13	21.5825194286907
SERINC2	0.64077420366957	2.70144124182412	8.21392702314527	2.61854067758628e-14	1.15508111178747e-13	21.5326014990063
SGMS2	1.35183281753775	4.34539937956784	8.21348788496206	2.62571544858122e-14	1.15779091410525e-13	21.5298991663915
HNRNPK	-0.637605579408248	9.20295102468844	-8.21275509903079	2.63773132101472e-14	1.16263239923123e-13	21.5253899672886
CASK	-0.499051185836238	2.65565116744221	-8.21100797015779	2.66660015825642e-14	1.17489544467819e-13	21.5146398100417
YY1	-0.465343809414055	8.46481103533166	-8.20873782171943	2.70457927574344e-14	1.19116124930898e-13	21.5006731809897
SYN2	0.70614283279036	3.05800375246231	8.20718024875667	2.73094667451265e-14	1.20230221974817e-13	21.4910916334192
KIAA0020	-0.53613261550058	2.97313914664824	-8.20656476287921	2.74143600524382e-14	1.20644685689593e-13	21.4873056656997
C1orf91	0.620826063619047	3.48507330137186	8.20581683783192	2.75423615194677e-14	1.21160478624644e-13	21.4827052292128
C9orf66	0.409377746921605	2.86678011435678	8.20573270963467	2.75567963950199e-14	1.21176476937662e-13	21.4821877753328
PUS7	-0.437807803611498	2.64463786808543	-8.20564104452354	2.75725330018599e-14	1.21198184624705e-13	21.4816239665565
TATDN2	-0.795769459581302	5.38700722409548	-8.20235285611335	2.81429597093268e-14	1.23657123671913e-13	21.461401218337
DNAJC14	-0.605906589772362	5.15217242952261	-8.20018406146488	2.85255803630541e-14	1.25289261383246e-13	21.4480650713046
AGTPBP1	1.20848737589025	7.49811779536181	8.20000053773866	2.85581933182414e-14	1.25383429349493e-13	21.4469366447316
GART	-0.671667368199769	3.59885458507035	-8.19738140366518	2.90276704472213e-14	1.27394805537238e-13	21.4308338211161
ZC3H4	-0.777112598104532	5.1911949178995	-8.19712393117622	2.90742328894928e-14	1.27549273450308e-13	21.4292509798199
EXT2	-0.533637246483158	3.19059771094975	-8.19691192423763	2.91126286925732e-14	1.27667807420108e-13	21.4279476616475
C19orf35	0.491248039483157	4.74482899242714	8.19455924764282	2.95421002266122e-14	1.29500565915251e-13	21.4134856429392
GLA	0.637151013060399	6.9070556380804	8.19393135778686	2.96577762833524e-14	1.29926551533609e-13	21.4096263211776
KIAA1737	-0.428695457098724	2.3480452208593	-8.19390613103536	2.96624331695871e-14	1.29926551533609e-13	21.4094712681446
ZSCAN29	-0.541309731613822	2.97548229044221	-8.18920570952601	3.05429010869133e-14	1.33730954349333e-13	21.3805848566069
DDX50	-0.743726918810106	4.53482801171357	-8.18700474583921	3.09640316881263e-14	1.35521982684927e-13	21.3670616763248
METT5D1	-0.451535066722997	2.6081701891407	-8.18594691172347	3.11684787444951e-14	1.36363613438879e-13	21.3605627650776
NMUR1	-0.559622341678862	3.26196974259799	-8.18508179777501	3.13366725593237e-14	1.37046040319848e-13	21.3552481598265
MTO1	-0.872360495701511	3.87718446577889	-8.1841649137458	3.15159130243597e-14	1.37776227487092e-13	21.3496158230148
XK	2.305293987464	6.27976985074874	8.18210737561616	3.19218440972839e-14	1.39496469805187e-13	21.3369776911976
RPLP1	-0.499728699612081	11.0698308966432	-8.18002963657422	3.23370167963992e-14	1.41255742502605e-13	21.3242170812888
LACTB2	-0.681273060838561	3.45707670436181	-8.17969059066762	3.24052706158949e-14	1.41498812004503e-13	21.3221349551423
REV1	-0.664931486271191	4.60252581054271	-8.17951628721195	3.24404154256396e-14	1.41597176937584e-13	21.3210645510709
DUSP13	1.32352247575029	3.68827449617588	8.17713812413081	3.2923713878685e-14	1.43650823151868e-13	21.3064612957265
CSRNP1	0.945513894987807	5.60339684807538	8.17573921219636	3.32113306462564e-14	1.44849417999335e-13	21.297872178714
ZDHHC2	1.22420194260105	7.11007463339698	8.17316310714619	3.37475065596982e-14	1.47130737611862e-13	21.2820571799615
TMEM110	1.14553910422067	3.6877081768392	8.17206084123382	3.39795374462187e-14	1.48084803581152e-13	21.2752910035817
MDH1	-0.759216484941924	7.45495620128643	-8.17082302433955	3.42419866944742e-14	1.49170642346813e-13	21.2676932994914
ARPC2	0.38690655936121	11.4545239362312	8.17034069284538	3.43447963255262e-14	1.4956045959063e-13	21.2647329102416
NUDT16L1	-0.571122950761904	6.17313895044724	-8.1694174431918	3.45424419342917e-14	1.50362794176346e-13	21.2590665557659
ARPP19	-0.505806108770031	6.85655900945729	-8.16905910000471	3.46194578060178e-14	1.50639610507612e-13	21.2568673454447
ERO1L	0.959416965019162	5.75730951580402	8.1675553573892	3.49445044071948e-14	1.51995049789744e-13	21.2476391570364
ATRN	-0.493976210290943	2.93061791061809	-8.16662945700942	3.51461476275163e-14	1.52812889839592e-13	21.241957500046
ARHGAP5	-0.451330429337979	2.43382187286935	-8.16395306785436	3.57355180915927e-14	1.5531525330126e-13	21.2255360217504
ADCY7	-0.935726905449475	6.95379063261809	-8.16209685915814	3.61500153945888e-14	1.57055932155662e-13	21.2141484883484
ZNF562	-0.690108982969223	6.27438381699498	-8.1615468513284	3.62737460976371e-14	1.57532499499877e-13	21.2107745293863
TTC35	1.32749871520964	3.69088859598492	8.1583298433679	3.70058986590261e-14	1.60649978627308e-13	21.191042441861
COQ9	-0.54877665949129	4.50110054098995	-8.15611283123677	3.75189661802485e-14	1.62814322689384e-13	21.1774462665025
SPDYE2	-0.488806969778163	3.31753484298492	-8.15587339229787	3.75747977372421e-14	1.62993575650302e-13	21.1759779800037
SNRNP40	-1.04301776512253	4.70101952914573	-8.15013956385917	3.89366534859058e-14	1.68835828987185e-13	21.1408234549571
POLR2B	-0.837377050559816	7.25964792432161	-8.1490597345125	3.91985441850447e-14	1.6984818590356e-13	21.1342043246982
ACVR1C	-0.446114989519744	2.57327569555276	-8.14905214010621	3.92003922197666e-14	1.6984818590356e-13	21.1341577741137
SFRS2B	-0.976375940087688	2.78064421957789	-8.14728669258941	3.96323495300077e-14	1.71653503058953e-13	21.1233368964519
NUPL2	-0.57811561638153	3.50152066544221	-8.14621669557609	3.98964403157229e-14	1.72730653249631e-13	21.1167791830368
RAP1GAP2	-0.592151795355978	7.7701571039598	-8.14492787011934	4.02168565287658e-14	1.74050738127964e-13	21.1088809033646
CXCR4	-0.94216398034785	9.05535676430653	-8.14193558836475	4.09706338510624e-14	1.77244584840641e-13	21.0905457837513
CRAMP1L	-0.386240308746225	2.70447363780905	-8.14068906324749	4.12887565519455e-14	1.78551994615003e-13	21.0829087327751
TMEM180	0.816212930512196	3.35369349256784	8.13704808060714	4.22320421186059e-14	1.82560853873265e-13	21.0606049800265
ABHD13	1.06258361250407	4.8002343550804	8.13089864442257	4.38739173382489e-14	1.89585329368436e-13	21.0229464264338
TRAF3IP3	-0.766624720847848	7.60339325005025	-8.12941262429359	4.4280071541033e-14	1.91266729343138e-13	21.0138483256497
LGR6	-0.432495097944251	2.81668224615578	-8.12453265319922	4.56402262843151e-14	1.97066032844396e-13	20.9839767648178
PAQR3	-0.478449477500581	2.48928234629648	-8.12425804340431	4.57179841637233e-14	1.97325853186655e-13	20.9822960752537
MIF4GD	-0.733214815709061	6.28202224326633	-8.12217427603488	4.63123103946723e-14	1.99814205016922e-13	20.9695437601549
DOPEY1	-0.403546053667828	2.82887452315578	-8.12184806724575	4.64060410001443e-14	2.00141657226602e-13	20.9675475646165
RDH14	-0.838127417778165	3.77889539582412	-8.12032294198924	4.68467590064496e-14	2.01964782777709e-13	20.9582152783582
TBL3	-0.41673593955575	2.87446952127136	-8.1199580674396	4.69528105004828e-14	2.0234425477589e-13	20.9559827308922
SHPRH	-0.69215635775087	2.92272767769347	-8.1182037705837	4.74660298538017e-14	2.04477461427778e-13	20.9452494693166
GMEB2	-0.555019200256099	4.85533757162312	-8.11779982307037	4.75849894651665e-14	2.0491126315353e-13	20.942778174642
AMPH	1.15665678976132	3.69267763852261	8.11758089081294	4.7649586777208e-14	2.05082392580732e-13	20.9414388034054
NMRAL1	-0.931630279271199	3.98718241113065	-8.11754129304212	4.76612796159819e-14	2.05082392580732e-13	20.9411965563695
DDX59	0.707409743110915	5.37697180576382	8.1154875016651	4.82716568344976e-14	2.07563843716838e-13	20.9286329047994
RFXAP	-0.477727349570267	2.47021467126633	-8.11547644810152	4.82749627607332e-14	2.07563843716838e-13	20.9285652911976
ZNF673	-0.460157635567943	2.43190022137688	-8.11070146901754	4.97242520728226e-14	2.13713349965996e-13	20.8993615322448
MRPL24	-0.780872062573168	5.13221182809548	-8.1102422854822	4.98658732271274e-14	2.14239980610576e-13	20.8965536232128
DHRS4	-0.750388299955283	5.19711212826633	-8.10912400703988	5.02124455645166e-14	2.15646408008039e-13	20.8897156813795
HYAL2	0.566494058166665	4.15574707884925	8.10755425366792	5.07029656713539e-14	2.17669732503417e-13	20.8801179054709
PDXK	0.821790718144017	5.52382443188442	8.10681398521148	5.09359304136644e-14	2.18586237515159e-13	20.8755920857966
CDADC1	1.32734006167944	4.13806062143719	8.10459509134663	5.16405936157729e-14	2.21525512827295e-13	20.8620275613499
C8orf73	0.547498490225322	2.68310552627136	8.1039717704718	5.18402755348837e-14	2.22297123443815e-13	20.8582174179558
TCEAL3	-0.569434457154472	3.48289630358794	-8.10249912041576	5.23150844662415e-14	2.24247470542461e-13	20.8492162082111
EEF1A1	-0.48822688874564	11.4200504459296	-8.10088316559258	5.28410549482364e-14	2.26415547395612e-13	20.8393400330879
VAMP3	0.602696015346689	8.49503212529146	8.09820113122195	5.37256037039422e-14	2.30117833880015e-13	20.8229505307893
WDR45L	-0.607992997382116	4.67006400453769	-8.09793776734477	5.38132492410628e-14	2.30405296826862e-13	20.8213413020845
USP20	-0.569441307557491	3.41520142258794	-8.09103523880612	5.61615388361434e-14	2.40367959122502e-13	20.7791743025849
ZNF284	-0.424104520207317	3.07540923076884	-8.08804336260637	5.72106632872473e-14	2.44764797334918e-13	20.7609028143802
ARHGAP25	-0.782433571847271	8.2245901868191	-8.08471636626516	5.84001050978679e-14	2.49758376298885e-13	20.7405887503145
TNIP1	0.73399827103775	7.03052908080402	8.08427914590025	5.85582265290065e-14	2.5033920689848e-13	20.7379194728258
NDUFAF1	0.756575912720093	5.96890084054774	8.08144324514222	5.95941788234552e-14	2.54670934789343e-13	20.7206077670605
NAPSB	-0.97142394620615	5.73081479637186	-8.07929051991147	6.03926676060298e-14	2.57984969880041e-13	20.707468547797
C16orf68	0.618842331671895	3.61639177555779	8.07300737041998	6.27843113900481e-14	2.68099521468463e-13	20.6691293125286
VPS52	-0.561011946692799	4.85383929646734	-8.07225026165301	6.30787596645352e-14	2.69254408883764e-13	20.6645105212448
SMARCA2	-0.60014964951568	7.50115238329146	-8.06877655673862	6.44473512658828e-14	2.74991701865299e-13	20.6433217759284
MRTO4	-0.538305772127759	2.90639457246734	-8.06808390439234	6.47237427098683e-14	2.76066073998534e-13	20.6390973204984
FTSJD1	-0.810007899094077	2.98099039935176	-8.06565389757943	6.57027123318806e-14	2.80135196728102e-13	20.6242782745755
ARHGAP18	0.962118534981419	5.21079302632161	8.06518491080534	6.58933329091002e-14	2.80841238855269e-13	20.6214184873694
SDF2	0.67168583619164	6.31663954582412	8.06209868992521	6.71614664413818e-14	2.86137424603336e-13	20.6026014390187
SHKBP1	0.93525632300755	7.66885793345226	8.06039503518732	6.78718238633757e-14	2.89054120453436e-13	20.5922156252975
LOC728417	0.886274766955284	4.72850776837688	8.05768114045938	6.90188088889247e-14	2.93827417811651e-13	20.5756734949451
MSH6	-0.732898206159696	4.33306940874874	-8.05477866484824	7.02667419509576e-14	2.99026688727208e-13	20.5579850342089
CCDC23	0.809733794151569	6.16330689813065	8.05242813088699	7.12937193672413e-14	3.03282076853367e-13	20.5436626296769
CCR4	-0.464542903665506	2.48457528309548	-8.05091726910364	7.1961666908391e-14	3.06007512711619e-13	20.5344576859622
PKM2	0.831607450002323	4.27028182209045	8.05066604125414	7.20733333347598e-14	3.06366267682831e-13	20.5329271625261
CREB1	-0.620841563660863	7.21621035301508	-8.04679203081142	7.38171477260484e-14	3.13659989315303e-13	20.5093291020748
ORC3L	-0.633342346015103	3.47193695121106	-8.04308503200367	7.55248809103786e-14	3.20794933223417e-13	20.486753792215
REEP5	0.674196696199185	7.4214432220603	8.04174759647476	7.61505639201407e-14	3.23330165838751e-13	20.4786102247537
SUPT5H	-0.582797435280489	3.58186830039196	-8.0411731960689	7.64208546942839e-14	3.24355079946768e-13	20.4751129459855
NSUN3	1.03302401365447	4.92619834585427	8.03965380183593	7.714041204544e-14	3.27285332315285e-13	20.4658626177794
C22orf28	-0.595330318227057	5.59606011198492	-8.03698628724594	7.84199635344227e-14	3.32561138289716e-13	20.449624497142
EIF2C1	-0.769771307260161	4.67026517613568	-8.03693829246264	7.84431770676243e-14	3.32561138289716e-13	20.4493323608245
PQLC1	0.835561976056328	6.2643689730603	8.03536586417411	7.92074850260738e-14	3.35674621209441e-13	20.4397617422123
CD40	-0.98207172202439	3.32220444849749	-8.03347240199235	8.01376292443227e-14	3.39488288176591e-13	20.4282384130431
GALK1	0.606452308761321	4.29338226900502	8.03303579420841	8.03536383148155e-14	3.40274916667494e-13	20.425581479824
PSMC4	-0.538313473335655	5.93146796319598	-8.0320224520671	8.08572077386388e-14	3.42278229061865e-13	20.4194151713839
CBX5	-0.742506943891986	3.71082297990452	-8.02954472810647	8.21016858673114e-14	3.4741520316854e-13	20.4043395983049
SRRM2	-0.931324103245643	7.90701961584422	-8.02754846884326	8.31181211320947e-14	3.51583699715178e-13	20.3921951998374
TBC1D10B	0.572504597885597	4.46267738768844	8.02532595515981	8.42644221931802e-14	3.56298171006733e-13	20.3786761817178
MMRN1	1.6469124993705	4.27618802322613	8.02470641107569	8.45867437681282e-14	3.57526342209392e-13	20.3749079848193
ATXN3	-0.57703742573403	3.05457851975377	-8.0221660615122	8.5921190966362e-14	3.63029971771278e-13	20.3594586032358
QPCT	0.862988380841465	9.05752675898492	8.01897459411684	8.76272502060589e-14	3.70098984498454e-13	20.340052934657
PGM2	0.681463747671894	6.97612535486432	8.01528936907219	8.96390192198885e-14	3.78453376104435e-13	20.3176499007103
TSPAN32	-0.849322349686993	4.56580681718593	-8.01248913112787	9.11981887484248e-14	3.84891340404221e-13	20.3006303645022
MSRA	1.01851724886528	6.73530953845729	8.01120504306742	9.19221189301733e-14	3.87800758885115e-13	20.2928268391618
C3orf75	-0.497374672119046	3.38184743088442	-8.01017038800225	9.25095633052513e-14	3.90132401131729e-13	20.2865396085251
TRIM35	-0.450538133665507	3.53898826195477	-8.00968674301621	9.27854350198881e-14	3.91148817352811e-13	20.2836008129219
ATP5G1	-0.81582869196748	4.95144440827136	-8.00930281370914	9.30050086168952e-14	3.91884993191379e-13	20.2812679893733
SPIN1	-1.00540719357897	5.52034213547739	-8.00925933414379	9.30299074908067e-14	3.91884993191379e-13	20.2810038033276
SGK269	0.756226581382113	5.35926416	8.00911002278058	9.31154619360132e-14	3.92043598942826e-13	20.2800965786406
ASH1L	-0.540044059231127	8.24231752275879	-8.00907170631156	9.31374295831023e-14	3.92043598942826e-13	20.2798637669043
TLR7	-0.514732784414636	2.63685285276382	-8.006245612667	9.4771915830208e-14	3.98774068033969e-13	20.2626939335038
CRIP1	-1.45964833080372	7.30236317749246	-8.005762285712	9.50542806024483e-14	3.99812270210148e-13	20.2597578088887
SOLH	-0.573742078639373	3.74557571071859	-8.00477824871508	9.56317424304775e-14	4.02090450938486e-13	20.2537802417706
APOBEC3G	-0.857782674179441	6.47018780940201	-8.00159269890801	9.75250438990739e-14	4.09897394245471e-13	20.2344320962719
C11orf51	0.761541216186414	3.45763044863819	8.0011696990243	9.77792250940054e-14	4.10811854737899e-13	20.2318632098999
